forecast_time,latitude,longitude,forecast_temperature,forecast_pressure,forecast_wind_speed,forecast_rainfall_6h,ml_temperature,ml_pressure,ml_wind_speed,ml_rainfall
2022-06-02 06:00:00,12.0,74.0,27.50678710937501,1008.8964375,6.101704792231319,0.3456000000000001,27.18290861834976,1008.6888867737828,4.0494406367112905,0.209026277320956
2022-06-02 06:00:00,12.0,75.0,28.50678710937501,1008.6564375,4.200960491044862,1.9526400000000004,27.25998541736138,1008.1500151177318,2.4298041480101107,0.10965985817420282
2022-06-02 06:00:00,12.0,76.0,27.00678710937501,918.3204375,2.5308670340032213,1.1404800000000002,26.663458075942238,922.6553425843775,2.6212672956243135,0.31664981127523967
2022-06-02 06:00:00,12.0,77.0,28.806787109375023,924.8484375,3.3019599270463424,0.4320000000000001,27.966938307456342,919.8284988028965,3.4765241361778694,0.06276930350248619
2022-06-02 06:00:00,12.0,78.0,32.20678710937506,959.1204375,3.665759202633868,0.0,30.968712048672,952.5934201588227,3.342130469900372,0.0022571796273216566
2022-06-02 06:00:00,13.0,74.0,28.50678710937501,1008.6404375,5.250779876455664,0.01728,27.561593697130974,1008.6968733817533,3.252506300790151,0.17292863313652937
2022-06-02 06:00:00,13.0,75.0,30.306787109375023,1000.4004375,2.3305506982439823,2.88576,29.37371721138096,998.6615644008339,1.9135999025369206,0.43343028527590793
2022-06-02 06:00:00,13.0,76.0,26.60678710937504,903.6804375000002,4.771191360293427,0.13824,26.512681011026764,899.8043975064944,2.947183911889648,0.0737187708763761
2022-06-02 06:00:00,13.0,77.0,29.306787109375023,921.6644375,3.632301308718743,0.0,28.783739044015864,919.9084809505022,3.0106877796530793,0.0025107954956000073
2022-06-02 06:00:00,13.0,78.0,29.406787109375045,911.3604375,5.191793399734143,0.0,28.561685903600544,912.695365093624,4.159042860342222,0.0015821455986763636
2022-06-02 06:00:00,14.0,74.0,29.10678710937504,1008.3844375,4.098859121524079,2.69568,27.913361431310108,1007.7070824642726,2.7678708723940306,0.22009371897169597
2022-06-02 06:00:00,14.0,75.0,27.50678710937501,941.5524375,3.211383956865582,1.1059200000000002,27.22999439625362,939.5878252001064,2.7375587116539246,0.2539516352664617
2022-06-02 06:00:00,14.0,76.0,28.406787109375045,928.7844375,5.500709471681915,0.01728,28.230773801668008,929.5250259503297,4.038165061552334,0.037243485773634885
2022-06-02 06:00:00,14.0,77.0,31.00678710937501,935.4884375,5.585296344712373,0.0,30.165313345871883,934.4066276218261,4.2663853196759485,0.0008196759753670819
2022-06-02 06:00:00,14.0,78.0,32.80678710937502,933.9044375,5.898794898481481,0.0,31.074352811989296,934.2415787598916,4.462589885384435,0.0011801219432304854
2022-06-02 06:00:00,15.0,74.0,29.60678710937504,1003.4564375,4.453167905983603,0.06912,28.059384580017582,1001.3219293975791,3.691341244456252,0.10524793197265048
2022-06-02 06:00:00,15.0,75.0,31.00678710937501,944.8644375,4.399461809509831,0.01728,29.201392068704607,944.1568925582544,3.2828521820626833,0.04828716657699294
2022-06-02 06:00:00,15.0,76.0,31.906787109375045,944.8484375,5.900609989360307,0.0,30.80613324377679,946.2971086268905,4.321586431603258,0.0018176878391410157
2022-06-02 06:00:00,15.0,77.0,34.406787109375045,954.3204375,5.864826060604698,0.0,33.22218819244277,952.5478597349163,4.515632200812254,0.0015451777455704732
2022-06-02 06:00:00,15.0,78.0,35.906787109375045,971.1524375,6.408454358128059,0.0,34.48275975982021,970.5194392684921,4.527088394006647,0.005177159139594184
2022-06-02 06:00:00,16.0,74.0,29.306787109375023,953.1684375,2.3451987614941383,0.0,29.887594357116406,953.6906419701252,2.762325934118725,0.061893715966155005
2022-06-02 06:00:00,16.0,75.0,31.706787109375057,934.2084375,4.525210010498602,0.0,31.10524407553178,934.6249487049769,3.3853165600194823,0.002017018411613166
2022-06-02 06:00:00,16.0,76.0,32.906787109375045,942.8484375,5.274581181949534,0.0,31.217304785828897,942.5888309011772,3.941151473550897,0.002282675053507129
2022-06-02 06:00:00,16.0,77.0,35.20678710937506,962.5924375,5.875177524283938,0.0,33.23366655024439,961.4422429301587,3.9911314440087335,0.001717746557344382
2022-06-02 06:00:00,16.0,78.0,35.80678710937502,971.3604375,6.629105313706407,0.0,34.27988052687843,970.7109083766265,4.394900060963227,0.005904295726695107
2022-06-02 06:00:00,17.0,74.0,29.306787109375023,933.5844375,3.22734929185187,0.0,30.225871344886247,935.4511150503223,2.8920421538610355,0.01229762887573516
2022-06-02 06:00:00,17.0,75.0,32.106787109375034,935.8404375,3.102198652401312,0.0,32.21193695185752,935.1052353497612,3.3308122548132917,0.008216344523165565
2022-06-02 06:00:00,17.0,76.0,34.30678710937502,950.8644375,5.220413096199969,0.0,34.28812620362695,950.7299691541667,4.336307464855438,0.006316218700457206
2022-06-02 06:00:00,17.0,77.0,36.906787109375045,957.7924375,5.824418019684286,0.0,34.03441145667269,955.022627064028,3.472460753329374,0.002954766100304112
2022-06-02 06:00:00,17.0,78.0,35.30678710937502,936.4964375,5.069145956372473,0.0,31.877687483849215,938.4200954236862,3.9151062513083685,0.0035164021052497252
2022-06-02 06:00:00,18.0,74.0,31.60678710937504,922.3364375,4.063017305339932,0.0,31.40943445977908,922.8189792427249,2.9110365768324984,0.0034138005087102096
2022-06-02 06:00:00,18.0,75.0,34.20678710937506,950.2404375,7.5404656177763165,0.0864,34.27380078857935,949.3942813497221,4.184982906490336,0.034664639470920806
2022-06-02 06:00:00,18.0,76.0,36.00678710937507,943.9204375000002,6.639961606897279,0.0,34.12305425868663,944.6889324552911,4.130392106521033,0.003299486053835327
2022-06-02 06:00:00,18.0,77.0,36.00678710937507,938.3044375,6.3005420854683125,0.0,35.112992313410054,938.4271451220633,3.773921965743652,0.0054513174353842475
2022-06-02 06:00:00,18.0,78.0,38.60678710937504,949.5844375,6.060674661133126,0.0,35.664976630201075,948.8431858780813,3.740694797671427,0.003662907764248581
2022-06-03 06:00:00,11.0,74.0,29.064697265625057,1008.1264375,5.361669835583015,0.0,27.543236133103182,1008.1031272052622,4.756217824629276,0.24327704398470051
2022-06-03 06:00:00,11.0,75.0,28.764697265625045,1007.9184375,4.285626823868015,0.0,27.31796446478861,1008.0020156637147,3.3411086097472342,0.5139899492959198
2022-06-03 06:00:00,11.0,76.0,31.664697265625023,1002.8624375,2.884973412332131,0.14688,30.161246459110142,1004.4547087406341,2.7383060613407837,0.2039558555333892
2022-06-03 06:00:00,11.0,77.0,32.56469726562506,960.8304375,4.769771214583848,0.32832,31.505572358045466,957.2076228796032,3.716970052266239,0.037201246315837065
2022-06-03 06:00:00,11.0,78.0,35.264697265625045,988.1264375,4.608520032786847,0.0,35.446438787115106,987.156816238254,3.4791965953080255,0.002866061398606457
2022-06-03 06:00:00,12.0,74.0,29.264697265625045,1007.8864375,5.366454749655277,0.03456,27.299016042938764,1007.8375255591521,4.722935744499769,0.4725575313889225
2022-06-03 06:00:00,12.0,75.0,28.86469726562501,1007.6144375,2.2858678983807605,0.05184,27.773592713513686,1007.286976018757,2.3790724226965323,0.09593150228331619
2022-06-03 06:00:00,12.0,76.0,28.86469726562501,917.5664375,1.9851777308509249,0.01728,27.816163042022676,921.718275583968,2.1230829060632277,0.08991798208994395
2022-06-03 06:00:00,12.0,77.0,29.36469726562501,924.3504375,2.5449234678180006,0.0,28.76602748131482,919.1340031765479,2.639603966767726,0.0032338359344771476
2022-06-03 06:00:00,12.0,78.0,33.36469726562501,958.4624375,3.035163671647944,0.0,31.651864949959013,951.6976715225528,3.017645629625221,0.001056245004661858
2022-06-03 06:00:00,13.0,74.0,29.46469726562504,1007.5344375,5.4219140225559,0.0432,27.90007475513709,1007.6459779706083,4.503317691906479,0.26086028884514517
2022-06-03 06:00:00,13.0,75.0,31.46469726562504,999.2304375,2.4382761500707675,0.03456,30.152658761570837,997.7039903443658,2.3928444576298187,0.1334822337802619
2022-06-03 06:00:00,13.0,76.0,28.564697265625057,902.9104375000002,3.640673666254664,0.0,27.19838762135317,898.9111884348026,2.5444043729381316,0.011729979553130798
2022-06-03 06:00:00,13.0,77.0,29.664697265625023,921.3424375,2.998642133783877,0.0,28.71429568156483,919.2526612293649,2.547083585573541,0.0014576248457432153
2022-06-03 06:00:00,13.0,78.0,30.36469726562501,910.9744375,5.364246966317318,0.0,29.023521287652123,911.8664322080828,3.9508302776662547,0.0016100278659179881
2022-06-03 06:00:00,14.0,74.0,29.164697265625023,1007.4384375,5.857880339199404,0.7084800000000001,28.49689887855293,1006.569271866627,4.414723957597844,0.5326642536223312
2022-06-03 06:00:00,14.0,75.0,29.264697265625045,940.5904375,3.167522823581572,0.09504,27.713023920457246,938.4877742486503,2.7003917043887147,0.11759904899827321
2022-06-03 06:00:00,14.0,76.0,30.164697265625023,927.6304375,4.855648028973017,0.0,28.484511287608473,928.5415364531356,3.5670276940796013,0.00034558453456553064
2022-06-03 06:00:00,14.0,77.0,31.96469726562504,934.8144375,4.479813180354615,0.0,30.2829938733408,933.7611493032247,3.38561703841675,0.0002945774265904388
2022-06-03 06:00:00,14.0,78.0,33.06469726562506,933.6784375,5.215958222019006,0.0,31.084965420846068,933.6931964607944,4.015705168817263,0.00014597722008410487
2022-06-03 06:00:00,15.0,74.0,30.264697265625045,1002.6064375,5.708240399203389,0.00864,28.6977987623029,1000.3012740859529,4.515673447757238,0.04706914305670554
2022-06-03 06:00:00,15.0,75.0,30.36469726562501,944.1904375,3.1947556372985404,0.0,29.080839405589547,943.0779206258998,2.583278255232577,0.00035070526008518444
2022-06-03 06:00:00,15.0,76.0,32.66469726562502,943.9504375,1.5155609548388511,0.0,30.536589207488092,945.509574885753,2.422174471259479,0.0019995391352552534
2022-06-03 06:00:00,15.0,77.0,34.56469726562506,953.5824375,4.553439431063435,0.0,32.76867579668032,952.0307381958465,3.5468163344447348,0.0009831800797221566
2022-06-03 06:00:00,15.0,78.0,37.66469726562502,970.2704375,6.470797517744204,0.0,33.437216535650826,969.8286708561112,4.2329533529829,0.00043596032064677724
2022-06-03 06:00:00,16.0,74.0,30.96469726562504,952.2384375,2.1591745018215702,0.0,29.03076923157938,952.6707083552772,2.62545901231056,0.0036005823213482707
2022-06-03 06:00:00,16.0,75.0,31.764697265625045,933.3584375,4.199035034704497,0.0,30.781059394123705,934.0097048992336,2.908987508688342,0.00013191702276275843
2022-06-03 06:00:00,16.0,76.0,32.86469726562501,942.1264375,5.395924859183738,0.0,30.724954837268623,941.8635670566791,3.7962143221716222,0.00012470043229682325
2022-06-03 06:00:00,16.0,77.0,36.96469726562504,961.8544375,6.509312053975841,0.0,33.015771767297636,960.8993928036364,3.914750337237261,0.0004383510356762386
2022-06-03 06:00:00,16.0,78.0,37.96469726562504,970.3184375,7.666477588900479,0.0,33.676034124367746,970.0915522673415,4.438473463957146,0.001654693478558021
2022-06-03 06:00:00,17.0,74.0,31.064697265625057,932.7984375,2.924464311927622,0.0,29.47444316303968,934.897815619986,3.0542342030675367,0.0009444798711101813
2022-06-03 06:00:00,17.0,75.0,32.06469726562506,935.1504375,5.208547934872377,0.0,31.529237056974612,934.5170120251961,3.24001218363776,0.000309741554867255
2022-06-03 06:00:00,17.0,76.0,34.56469726562506,949.9504375,6.619832769527031,0.0,33.55751542084654,949.9761203536898,4.45226673178889,0.000363857492011803
2022-06-03 06:00:00,17.0,77.0,35.56469726562506,957.9984375,6.051060793495802,0.0,33.182711499521176,955.1238786260811,3.638410722449047,0.000500198966765906
2022-06-03 06:00:00,17.0,78.0,29.36469726562501,937.2464375,6.522176499231596,0.0,31.082066177715625,938.3461026009795,3.974730546722053,0.005899922261468572
2022-06-03 06:00:00,18.0,74.0,31.46469726562504,922.0144375,2.7890280649169794,0.0,31.18547771525528,922.3816236968362,3.1012732309648654,0.0010844916053797755
2022-06-03 06:00:00,18.0,75.0,36.06469726562506,949.1984375,4.823842058473482,0.0,33.1635553400331,948.7577042519846,3.7936701153189345,0.0004266831415915022
2022-06-03 06:00:00,18.0,76.0,35.964697265625034,943.8864375,5.383530186917971,0.0,33.645514274759265,944.5519569487833,3.839017209462104,0.0003837442282877394
2022-06-03 06:00:00,18.0,77.0,35.264697265625045,938.3984375,5.907611702983083,0.0,33.99595214395105,938.4606084415874,3.0519496648632534,0.0017006021213569866
2022-06-03 06:00:00,18.0,78.0,37.16469726562502,950.2064375,4.71424696751482,0.0,34.51116178616474,949.0690628228175,3.5983251583866096,0.0009806401600621734
2022-06-04 06:00:00,11.0,74.0,28.969531250000045,1007.6465625,5.356402669445121,0.13824,27.817262395599258,1007.4150263439683,5.088235044451012,0.19482066752069901
2022-06-04 06:00:00,11.0,75.0,28.869531250000023,1007.5025625,4.553562516150275,0.3110400000000001,28.188309500395494,1007.2733692738888,4.463612205082677,0.13401237853710588
2022-06-04 06:00:00,11.0,76.0,30.969531250000045,1002.3665625,2.533676633244304,0.2419200000000001,29.809175390737686,1004.298508381798,2.8670243723408957,0.21373409297637308
2022-06-04 06:00:00,11.0,77.0,32.76953125000006,960.1905625,4.8942875010747295,0.01728,31.577679975939756,956.7895161678305,3.9750178528157667,0.012940707138867764
2022-06-04 06:00:00,11.0,78.0,34.969531250000045,987.9985625000002,3.3340191493298588,0.0,35.57909209571693,986.9840456319041,2.8296977055579866,0.002483064062863171
2022-06-04 06:00:00,12.0,74.0,29.269531250000057,1007.3105625,4.838329739141463,4.9248,28.145353116055546,1007.017468379643,4.613711075410447,0.7525890032450562
2022-06-04 06:00:00,12.0,75.0,28.06953125000001,1007.1985625,2.329758182741573,0.13824,28.050648973103172,1006.8439429043391,2.9809644380017852,0.060880392066492824
2022-06-04 06:00:00,12.0,76.0,29.56953125000001,917.1185625000002,1.8039412814952065,0.01728,28.767357472797205,921.258736440913,1.9913159585202247,0.05505954244731337
2022-06-04 06:00:00,12.0,77.0,30.66953125000004,923.6945625,1.7371024153398216,0.0,29.113280243182555,918.7986417910321,1.99425322479453,0.009867566828493136
2022-06-04 06:00:00,12.0,78.0,33.169531250000034,958.1425625,1.9719557720710783,0.0,31.667864529365083,951.4987373129502,1.9864774914630179,0.005937772001424548
2022-06-04 06:00:00,13.0,74.0,29.369531250000023,1007.2465625,5.283229431807199,0.7430400000000003,28.51897737608467,1007.124685149511,4.672339049725393,0.18367273661196237
2022-06-04 06:00:00,13.0,75.0,31.769531250000057,998.9425625,2.9599147551948297,0.06912,30.659828060235625,997.5923870131747,2.521409419642947,0.07826247736981909
2022-06-04 06:00:00,13.0,76.0,28.369531250000023,902.7825625,2.651277459011164,0.0,27.1206294711045,898.8223017292468,2.3850999917074303,0.012124525370864255
2022-06-04 06:00:00,13.0,77.0,30.66953125000004,920.8145625,2.76889639613896,0.0,29.155489252499997,919.0148648695236,2.3977331289947093,0.001992649856160189
2022-06-04 06:00:00,13.0,78.0,31.66953125000004,910.7825625,3.8412258158270673,0.0,30.040940227839442,911.8013909696302,3.0272875887949224,0.0017201449568005733
2022-06-04 06:00:00,14.0,74.0,29.269531250000057,1006.9905625,5.184177884533749,0.0,29.15118525438263,1006.191432396548,4.395156885582517,0.13383774033206344
2022-06-04 06:00:00,14.0,75.0,30.16953125000004,940.4785625,1.863166066044756,0.0,29.068811177567472,938.457056807738,2.238418464259408,0.003199485637093248
2022-06-04 06:00:00,14.0,76.0,30.16953125000004,927.9025625,3.7764053735689007,0.0,29.014367579305308,928.4955643750142,3.131620237160685,0.00027346785582050333
2022-06-04 06:00:00,14.0,77.0,31.869531250000023,934.9585625,4.1287009790048605,0.0,30.770714728454028,933.7192565090446,3.1571146730504176,0.0001133982286543277
2022-06-04 06:00:00,14.0,78.0,33.26953125000006,933.6145625,5.260336652336112,0.0,31.779086901957143,933.7184138122226,3.8959558597868513,0.00014597722008410487
2022-06-04 06:00:00,15.0,74.0,30.469531250000045,1001.7585625000002,6.487342261344977,0.0,28.7994733360172,999.9885374062435,4.740794526616404,0.028175740716914508
2022-06-04 06:00:00,15.0,75.0,31.969531250000045,944.0785625,1.757555258014152,0.0,30.379063348943934,942.9605654311372,2.3428632008839183,0.0011796929044270007
2022-06-04 06:00:00,15.0,76.0,32.86953125000002,943.9345625,3.308735500448217,0.0,31.286955971631777,945.3451640385306,3.1728219860690734,0.00013385829198624518
2022-06-04 06:00:00,15.0,77.0,34.469531250000045,953.7905625,3.9658110115225886,0.0,33.67407476103777,951.9299515859366,3.5619150887177056,0.00016939146250989894
2022-06-04 06:00:00,15.0,78.0,37.06953125000007,970.6065625,5.69155763968288,0.0,34.75050177349469,969.9399007347756,4.083682620371489,0.0005699480242064819
2022-06-04 06:00:00,16.0,74.0,32.06953125000001,951.5985625,2.04171089900834,0.0,30.52196679235264,952.5423087519848,2.789994194707094,0.001957885948098911
2022-06-04 06:00:00,16.0,75.0,31.369531250000023,933.8225625,2.660247955763724,0.0,31.198086848423483,934.1080005179233,3.1296917518697884,0.00036972108487297447
2022-06-04 06:00:00,16.0,76.0,34.06953125000007,941.8705625,3.5082200830319663,0.0,32.79995596095504,941.7482524610714,3.495301010051152,0.00024162333522501374
2022-06-04 06:00:00,16.0,77.0,37.76953125000006,961.7105625,4.826815229565331,0.0,34.2559625936124,960.8790131127632,3.6206042278891384,0.0005683929034454941
2022-06-04 06:00:00,16.0,78.0,38.36953125000002,970.5425625,6.12952668717588,0.0,34.69641923808728,970.2697299607139,3.9075063697337766,0.0013339843428715552
2022-06-04 06:00:00,17.0,74.0,31.06953125000001,932.4945625,3.528410521359273,0.0,29.77622869436905,934.8551549747084,3.068132798895989,0.00020468674604357976
2022-06-04 06:00:00,17.0,75.0,32.76953125000006,935.2625625,2.423838064617523,0.0,31.223147481100852,934.6541283562436,3.505744477234598,0.0007110582409574652
2022-06-04 06:00:00,17.0,76.0,35.26953125000006,950.1905625,4.998048666750611,0.0,34.28490698364684,950.1681390576715,4.268277861111781,0.00023219913451561158
2022-06-04 06:00:00,17.0,77.0,36.469531250000045,958.0785625,5.9040676975752335,0.0,34.65635827579099,955.1149681441366,3.6942205082833435,0.0015289189662460255
2022-06-04 06:00:00,17.0,78.0,36.36953125000002,936.4785625,6.462814970308368,0.0,33.74881149855304,938.2727083778129,3.9416203923798716,0.0005622067575006747
2022-06-04 06:00:00,18.0,74.0,32.36953125000002,921.4385625,3.18639659924931,0.0,31.425552342406984,922.3751238332516,3.2162445822366004,0.0008366177281505495
2022-06-04 06:00:00,18.0,75.0,35.669531250000034,949.1985625,4.349319765039924,0.0,33.49004899632279,948.7556982330955,3.233933728804452,0.0005031775870327066
2022-06-04 06:00:00,18.0,76.0,35.56953125000007,944.0145625,4.724144479283532,0.0,33.16428426363231,944.7245793064286,3.4805203968245997,0.00029586776445243723
2022-06-04 06:00:00,18.0,77.0,37.06953125000007,938.0145625,6.129515697998044,0.0,34.99136271783996,938.4386437209226,3.178688508574205,0.000778839269937562
2022-06-04 06:00:00,18.0,78.0,37.669531250000034,949.9505625,7.011628367914177,0.0,35.42870091216667,948.9112547992855,4.167995863424738,0.0006824335513764233
2022-06-05 06:00:00,11.0,74.0,28.779321289062523,1007.7661875,4.170636224790373,0.15552,28.241629778253966,1007.7230194861515,3.7557986368139527,0.13045818070443796
2022-06-05 06:00:00,11.0,75.0,28.57932128906253,1007.5581875,4.016971728331354,0.6912000000000001,27.66232133935895,1007.7100055580563,3.30295264407783,0.3504809593378322
2022-06-05 06:00:00,11.0,76.0,32.47932128906251,1002.3101875,2.0180513922785623,0.3110400000000001,30.952378680589014,1004.3954513464282,2.176522750057647,0.27324837032138144
2022-06-05 06:00:00,11.0,77.0,33.079321289062534,960.3901875,5.156325598499073,0.3456000000000001,32.04041631552448,956.9738099502644,4.347465228515227,0.03196072701038766
2022-06-05 06:00:00,11.0,78.0,35.47932128906257,987.9101875,4.086397267512317,0.0,35.899695914177244,986.9371066307144,2.9087314559608033,0.01064961133968727
2022-06-05 06:00:00,12.0,74.0,28.779321289062523,1007.5901875,3.3084190775914704,0.39744,28.377347208412665,1007.6361262107149,3.2638410107533145,0.23538876564904265
2022-06-05 06:00:00,12.0,75.0,28.07932128906253,1007.4781875,0.9706162975515896,0.22464,28.103338407539642,1007.4100839694977,2.2002755663903235,0.08111869366376187
